time_slot,lambda,c,mu_data,mu_theory,rho_data,rho_theory,P0_data,P0_theory,Pw_data,Pw_theory,Lq_data,Lq_theory,L_data,L_theory,Wq_data_min,Wq_theory_min,W_data_min,W_theory_min,stable_data,stable_theory,message_data,message_theory
08:00-10:00,425.0,3,164.44444444444446,60.0,0.8614864864864864,2.361111111111111,0.03610685081081244,,0.7499898532103797,,4.664571038259676,,7.249030497719135,,0.6585276759896014,,1.0233925408544662,,True,False,,负载率 ρ≥1，系统不稳定。
10:00-12:00,750.0,3,164.44444444444446,60.0,1.5202702702702702,4.166666666666667,,,,,,,,,,,,,False,False,负载率 ρ≥1，系统不稳定。,负载率 ρ≥1，系统不稳定。
12:00-14:00,310.0,3,164.44444444444446,60.0,0.6283783783783783,1.7222222222222223,0.13043722107827035,,0.3919013656757124,,0.6626695819607499,,2.547804717095885,,0.12825862876659674,,0.4931234936314616,,True,False,,负载率 ρ≥1，系统不稳定。
14:00-16:00,390.0,3,164.44444444444446,60.0,0.7905405405405405,2.1666666666666665,0.05953068334425424,,0.6318672440792734,,2.384789276041128,,4.756410897662749,,0.3668906578524812,,0.731755522717346,,True,False,,负载率 ρ≥1，系统不稳定。
16:00-18:00,825.0,3,164.44444444444446,60.0,1.6722972972972971,4.583333333333333,,,,,,,,,,,,,False,False,负载率 ρ≥1，系统不稳定。,负载率 ρ≥1，系统不稳定。
18:00-20:00,260.0,3,164.44444444444446,60.0,0.527027027027027,1.4444444444444444,0.1914335341291253,,0.2666200884353809,,0.29709095568513866,,1.8781720367662196,,0.06855945131195508,,0.43342431617681987,,True,False,,负载率 ρ≥1，系统不稳定。
